external_gene_name	entrezgene_id
RP11-425I13.3	100129858
ARHGAP25	9938
LINC01136	730227
RP11-331F4.4	100506281
SNORA57	692158
MEN1	4221
MSL3	10943
CST6	1474
TTC28-AS1	284900
HAVCR2	84868
KIF11	3832
AC007040.7	101927750
RAD54L	8438
RNVU1-20	101954268
CCDC162P	221262
RP11-357C3.3	92249
AOC1	26
MIR30B	407030
RNU2-2P	26855
MIR30D	407033
SCT	6343
BDKRB1	623
KCNJ16	3773
RP11-1057B8.2	101927845
CATSPER1	117144
MIR1271	100302203
RP11-362F19.1	100507639
KRTAP5-3	387266
RP11-452N4.1	286094
LINC00293	497634
IGF1R	3480
SLN	6588
DRD4	1815
MIR5197	100846991
PHAX	51808
MIR4450	100616299
RP11-214O1.2	84815
MIR548AH	100616254
IL1R2	7850
CCDC141	285025
PSG8	440533
CCDC125	202243
KRTAP5-4	387267
MIR4281	100422962
PEX5L-AS2	101928790
KRTAP5-5	439915
LINC00617	100507043
SEC23IP	11196
ZBED5-AS1	729013
SPANXA2-OT1	619455
RP1-171K16.5	645188
PPIL4	85313
AC013264.2	101927596
ATG2B	55102
ANKRD44-IT1	101927547
C17orf97	400566
KRTAP5-6	440023
CCL4	6351
AC005772.2	101928475
APBA2	321
CDRT7	94150
SNHG1	23642
TRIM43	653192
IFITM10	402778
CDRT8	94151
ZNF33A	7581
THAP11	57215
MIR4731	100616125
FAM101B	359845
E2F3	1871
CCDC138	165055
RP11-238K6.1	401478
PARP10	84875
PLA2G4D	283748
ZNF7	7553
GAL3ST3	89792
RAB11FIP3	9727
HIST2H2BC	337873
MIR3139	100423017
PPIP5K2	23262
GLRX3	10539
CDK9	1025
MIR4299	100423026
RP11-375B1.3	102577424
SLC35F2	54733
RAB27A	5873
CRYZL1	9946
ZYX	7791
NUTF2	128322
LINC00568	100874054
SEC24A	10802
SMARCA5-AS1	100128055
MPDZ	8777
PRR7-AS1	340037
COL4A3	1285
RAD50	10111
CTD-2236F14.1	101929109
MIR5681A	100847091
NLRP2	55655
MIR151A	442893
MIR4257	100422997
SATB2-AS1	150538
DEAF1	101927373
LINC01094	100505702
FLT1	2321
LINC00958	100506305
RP11-349A22.5	379025
GUSBP5	441046
SNORA47	677828
TRIM42	287015
CASC9	101805492
KIAA1456	101927137
LRFN2	57497
GPR26	2849
AC004947.2	100506289
RP11-712B9.2	101929295
SLC10A7	84068
MIR3199-2	100423034
RP11-1277A3.2	202181
NEUROD2	4761
MIR5096	100616427
MIR217	406999
SF3B2	10992
MEX3C	51320
MIR216A	406998
MIR216B	100126319
AP3M1	26985
RP11-178C3.2	101927755
AC073043.1	101927687
AC011306.1	101927165
UNC5CL	222643
LINC01111	101926978
RMST	196475
MROH5	389690
RP11-126K1.6	101927886
C17orf89	284184
B4GALNT2	124872
RP11-420J11.2	100505609
MIR4439	100616207
FAR2P4	440910
LINC01088	100505875
EGFLAM	133584
ZFHX4-AS1	100192378
HLA-G	3135
KLHL26	55295
MIR554	693139
GUCY1A3	2982
AC007743.1	100129434
RP11-96P7.1	101928203
TJAP1	93643
HOTAIRM1	100506311
MIR4719	100616172
CPXM2	119587
RP11-231N3.1	101928132
ZDHHC22	283576
CTSD	1509
LRRC41	10489
GGA3	23163
PIGB	9488
MIR5702	100847053
EME1	146956
CTD-2023N9.3	100996645
SPON1	10418
MIR1260B	100422991
LINC00989	100506035
JRKL-AS1	100874053
ZNRF3-AS1	100874123
SLC25A36	55186
RP11-423H2.1	728554
ANP32E	81611
C1QA	712
ALK	238
ALMS1-IT1	100874291
SNTN	132203
TMEM104	54868
CDK2	1017
RP11-98D18.9	101927929
RP11-234K19.1	101928918
SNORD59A	26789
RP11-383C5.3	283038
ALMS1P	200420
RP11-478P10.1	101928539
CNKSR3	154043
RP11-594N15.2	101927003
PACRGL	133015
ZNF334	55713
PCAT4	118425
SNORD125	100500833
CTD-2037L6.2	101928569
MIR5703	100847081
AC097374.2	101927527
NBPF18P	441908
MIR150	406942
NGB	58157
RFPL1S	10740
C1QC	714
RP11-383C5.4	399821
PLA2G4F	255189
DGUOK-AS1	100874048
EVI5L	115704
CTD-2561J22.5	101928983
CCDC142	84865
FAM189A1	23359
OPN1LW	5956
PSG1	5669
POU5F2	134187
PRRT1	100507547
CAPN15	6650
HYI	81888
MIR1468	100302115
HECTD1	25831
RP11-27N21.3	101930651
BOLA3-AS1	100507171
LINC00664	400680
SLC38A10	124565
MIR632	693217
EDRF1-AS1	101927983
FLG-AS1	339400
EDC4	23644
PTOV1-AS1	100506033
C1QB	713
RP11-26J3.1	101927040
CTD-2383M3.1	100128386
MIR4749	100616313
TEP1	7011
PGPEP1L	145814
CAMLG	819
ITGAV	3685
HLA-C	3107
MIR3920	100500823
MACROD1	28992
FGF3	2248
CTA-85E5.10	101929664
COL20A1	57642
MIR548AE2	100616339
RP13-1039J1.2	100288570
MIR5708	100847056
MIR1251	100302289
ROPN1L	83853
RAB39A	54734
MIR135A2	406926
HADHB	3032
MIR4750	100616314
KIAA0825	285600
RP11-626H12.3	101928443
MIR4751	100616483
RP11-243A14.1	101927009
PEX5	5830
ANO1-AS2	100009613
VSIG10	101928274
NDNL2	56160
AKAP12	9590
KIAA2018	205717
CCDC7	79741
MIR4484	100616327
FNDC3B	101928615
MIR582	693167
NFASC	23114
ZC3H8	84524
RP1-13P20.6	101927988
UQCRH	440567
ALDH2	217
SERAC1	84947
MSMO1	6307
DLC1	10395
RP1-140J1.1	101928009
GBA	2629
DCTN1-AS1	100189589
VTN	645832
SYNM	23336
POMT2	29954
RP11-315O6.1	101928424
C16orf11	146325
TSNARE1	203062
CD109	135228
RP11-100N20.1	101928942
AC007131.1	101927285
CCPG1	9236
STRN4	29888
WTAPP1	100288077
NOP58	51602
CNTN4	152330
NAA50	80218
PART1	25859
PANK2	80025
CTD-2037K23.2	728769
PRSS48	345062
EPHB2	2048
OR9Q1	219956
MIR583	693168
RP11-809O17.1	101927963
LARP1B	55132
CTD-2126E3.1	400710
ACTR3BP5	399746
EEF1E1	9521
NSUN4	387338
OR7E14P	10819
KCNH2	3757
FRMPD4	9758
CTD-3064M3.1	731779
GRIP1	23426
CTD-3193O13.9	80164
CTD-2126E3.4	101928432
RP11-1016B18.1	643711
GP6	51206
AKAP10	11216
RP1-130H16.16	85371
CTD-3064M3.4	401480
B9D2	80776
SCAMP1	9522
SNORD14A	26822
SPR	6697
RP11-678G14.4	101929007
ALB	213
AC096670.3	400997
VWA2	340706
RP11-876N24.4	100505564
OCSTAMP	128506
RP4-539M6.22	646513
C5orf48	389320
PIGQ	9091
RPS8	94163
MIR4472-1	100616268
NPIPB11	728888
LINC00051	619434
SDC4P	376844
HLA-A	3105
RP11-127B20.3	101928963
NAPSB	256236
ZBTB2	57621
RP11-420K14.6	641367
UTY	7404
FAM160A1	729830
RP11-345J4.5	552900
MIR4435-1HG	101930489
FPGS	2356
POMP	51371
AC145123.2	101928087
LINC00691	152024
CDKAL1	54901
PRPS2	5634
SOX2-OT	347689
TJP1	7082
MED7	9443
THRB-AS1	644990
P2RX7	5027
LRRC8E	80131
FLRT1	23769
MIR4792	100616448
MIR4737	100616210
AOX2P	344454
MIR3200	100422912
CTC-436P18.1	101928630
CHN1	1123
MORC2-AS1	150291
RMND1	55005
CTD-2319I12.1	645638
MIR5698	100847024
KCNQ4	9132
TEX28P2	101060234
MIR190B	100126346
FAAH	2166
BCKDHA	593
CTD-2292P10.4	100288181
BOLA2	654483
SLC46A3	283537
PACS1	55690
PPP2R2B-IT1	100874361
C15orf65	145788
TANC2	26115
TUG1	55000
RP11-165P7.1	101928646
LMNB1	4001
ITK	3702
RP11-575H3.1	101926969
PPT2	80864
C8orf86	389649
PNPLA8	50640
RP11-350G8.5	101928101
RP11-273G15.2	100133669
PEX7	5191
ANKRD33B	651746
MMP12	4321
RP11-350G8.9	126669
RNU6-45P	100873759
STIP1	10963
RP11-373N22.3	102546294
OR6Q1	219952
LBX2-AS1	151534
CDC42P3	100128627
CA14	23632
OR9I1	219954
GNL1	2794
RNF24	11237
MIR4258	100423020
RASGRF2	5924
OR9Q2	219957
RP11-307C12.11	100505666
SESTD1	91404
AC007163.3	100507140
SLC13A3	64849
HHEX	3087
OR1S2	219958
ZNF37A	101929740
EPS8L2	64787
MAP2K7	5609
MIR584	693169
OR1S1	219959
SFRP4	6424
DYX1C1	161582
FANK1-AS1	101410540
RP11-345M22.1	101928248
ATP2A2	488
MIR92B	693235
OR10Q1	219960
FAM189B	10712
AC104135.4	101927861
IL17A	3605
RNU6-31P	100873740
AC027612.6	654342
OR10W1	81341
ABRACL	58527
ADK	132
OR5B17	219965
CDC42BPG	55561
OR5B3	441608
RP11-345M22.2	102467146
OR5B2	390190
OPN1MW	101060233
LINC00601	101101772
RNU6-36P	100873757
MIR5000	100846995
MIR4495	100616287
OR5B12	390191
GINM1	116254
BEST4	266675
MIR4303	100422924
GUCY1B3	2983
OR5B21	219968
CUL5	8065
CPE	1363
MTUS2	23281
MRGPRG	386746
CHEK2	11200
SLC9A7P1	121456
PEX26	55670
NHLRC4	283948
GBAP1	2630
CHRNA4	1137
SCRN2	90507
TMPO-AS1	100128191
DCC	1630
HECA	51696
MRGPRE	116534
TLR7	51284
LPXN	9404
PET112	5188
EMX1	2016
GNGT2	2793
DDX46	9879
ACPP	55
hsa-mir-892c	102466721
MIR890	100126303
MIR4432	100616473
RP11-423H2.3	100128340
MIR888	100126306
FAM222B	55731
MIR892A	100126342
GRIN2C	2905
STAG3L5P	101735302
STARD3NL	83930
DMBX1	127343
MIR892B	100126307
SCAMP3	10067
TBC1D3B	414059
EXOC6	54536
SCAF8	22828
MIR891B	100126304
MIR891A	100126341
RP11-2O17.2	101928651
TXLNB	167838
MIR3928	100500901
RP11-1E3.1	102546227
RP11-313J2.1	441666
SMOX	54498
RP3-400N23.6	101929760
PRDM13	59336
PPP1R1B	84152
AC010733.4	400957
PLK3	1263
RAB40C	57799
STAG3L5P-PVRIG2P-PILRB	101752399
OARD1	221443
SAA3P	6290
YTHDC1	91746
TLR8	51311
CCNYL2	414194
OVCH1	341350
TMEM132D	121256
AC017002.1	101928173
KNCN	148930
PYGO1	26108
CTD-2170G1.2	100506526
RNU6-28P	100873756
TLL1	7092
PI16	221476
MCHR2	84539
AC012613.2	101927031
TMSB4X	7114
RDH13	112724
TUBA8	51807
RP11-31I22.1	100506677
CTD-2545M3.8	100506114
GMCL1P1	64396
FAM186B	84070
LINC00575	439934
PVRIG2P	101752334
CTC-457E21.1	101929124
AC098823.3	151475
HOXA-AS2	285943
SLX1B	548593
CTC-457E21.2	100128139
CRTC1	23373
SLC35B3	51000
LINC00839	84856
RELL2	285613
MIR143HG	728264
ACAT1	38
ZNF195	7748
FIGLA	344018
MIR575	693160
TACC1	6867
MIR3159	100423016
PRTG	283659
PTPRF	5792
RP11-31I22.4	147004
SNORD88B	692203
ZNF37BP	100129482
SNORD88A	692202
GTF2H5	404672
AC016747.3	339803
TAF9	102157402
PCOLCE-AS1	100129845
CTC-457E21.3	440518
AC015922.6	101928567
SNX8	102465503
ZC3H6	376940
AACSP1	729522
SIM1	6492
THAP9-AS1	100499177
CCDC22	28952
RP13-582O9.5	100507316
MIR555	693140
ADM	133
CLEC4F	165530
AC012507.3	151484
SPTY2D1-AS1	100506540
HKDC1	80201
BAI1	575
MYBPC1	4604
LRRC73	221424
POU5F1P4	645682
MYO1A	4640
EHD1	10938
KCNJ2	3759
IL17F	112744
USP18	11274
ANKRD32	84250
SLC7A1	6541
WFIKKN1	117166
PEBP1	5037
RHPN1-AS1	78998
ADCK2	90956
AC011516.2	374890
MIR1288	100302124
CLK2	1196
SCARNA20	677681
SYT8	90019
NOL7	51406
RP11-450K4.1	100507066
CITED4	163732
KLC2	64837
TULP4	56995
MSL2	55167
ASH1L-AS1	645676
SLC35D3	340146
AP1B1P1	23782
ZZEF1	23140
KCNQ2	3785
ATP6V1A	523
C6orf211	79624
RP11-119F19.2	101060691
MBD2	8932
FAM9C	171484
RP11-429J17.2	286076
KATNA1	11104
LACTBL1	646262
FERMT3	83706
C16orf13	84326
ABI3	51225
SNORA53	677832
EIF2B4	8890
C1orf234	729059
C1QTNF3	114899
MIR4664	100616318
IL20RA	53832
FAM83H-AS1	100128338
TTC39C	125488
LRRC16A	55604
MARCH3	115123
FRMD8P1	83957
ORC2	4999
TMEM177	80775
ATF6B	1388
IL5RA	3568
ARL5A	101929356
ZFP91	80829
AC006004.1	101928700
TRAK1	22906
CTPS1	1503
COMMD5	101928879
RP11-8L2.1	101928978
AC073869.20	401010
SEMA3F	6405
SULT1A4	101929857
MIR548F4	100313895
SLITRK3	22865
MIR937	100126338
MIR4693	100616457
AC005518.2	100507538
CITED2	10370
ASCC3	10973
MIR661	724031
DAP	1611
APH1A	51107
ADRA1D	146
HCN3	57657
CTD-2568A17.5	284365
AKR1C2	101930400
KDM1A	23028
RAB5B	5869
MIR4784	100616378
MCM3	4172
RP1-149A16.3	339666
MKNK1	8569
KLKP1	606293
ZNRD1	30834
FAM211A-AS1	692106
PPIF	10105
AC093838.4	150776
PKLR	5313
PSG6	5675
EIF3B	8662
RP11-693N9.2	643733
BTN2A1	11120
TTC31	64427
STRA8	346673
SLC6A15	55117
BMPR1A	657
SNORA42	677823
CTD-2201I18.1	101929215
SCARNA4	677771
POLR1C	9533
UBL3	5412
BCHE	590
CFLAR-AS1	65072
DGCR6	8214
COMP	1311
ATXN3L	92552
MIR548H2	100313773
CNTF	1270
CD207	50489
NREP	9315
SPATA3-AS1	348761
MIR9-1	407046
RP11-485G7.6	101927071
C8orf48	157773
NMBR	4829
OPLAH	26873
MIR4442	100616477
C4B	100293534
TCTEX1D4	343521
CTD-3088G3.6	101927131
RAD51D	5892
PTPLAD1	51495
SNORA70B	100124537
MTCH1	23787
MIR223	407008
GLYAT	10249
FZD10	11211
AMPD3	100130460
SGCZ	137868
CTD-3187F8.14	101928517
VPS39	23339
BCAR4	400500
FAM195A	84331
CIRH1A	84916
BTBD19	149478
RAB1B	81876
MIR5586	100847088
CS	1431
MIR143	406935
SIGLEC17P	284367
CTD-2272D18.1	101927141
TGFBR3L	100507588
COMMD1	150684
EGFL6	25975
MIR4777	100616317
LINC00273	649159
PPAPDC1A	196051
TMEM105	284186
MIR145	406937
TKTL1	8277
IL1R1	3554
CTD-2144E22.8	100505948
RP11-18F14.1	101928276
CTB-89H12.4	1452
SNORA75	654321
SNORD20	6082
MIR4764	100616295
SNORD82	25826
WDFY3-AS2	404201
MIR1228	100302201
LINC00471	151477
SNAPC2	6618
AC079922.3	400999
RP11-165M1.3	101927227
FAM150B	285016
LARGE-AS1	100506195
RP11-314O13.1	100996425
CABYR	26256
PIWIL1	9271
MIR378A	494327
CDH10	1008
TTC23	64927
TMEM181	57583
GLYATL2	219970
CCDC170	80129
MIR4451	100616349
MIR4718	100616195
RP11-1055B8.7	57597
RGMB-AS1	503569
ZNF250	58500
KATNAL1	84056
AC079354.3	729224
FMNL3	91010
EXOSC5	56915
CNOT4	4850
RP11-215E13.1	101927239
RP11-317J10.2	100996348
CTD-2291D10.2	101929164
U91319.1	101927287
CTD-2291D10.1	101929144
CNIH2	254263
PSG7	5676
LRRC59	55379
CTC-367J11.1	102546298
RP11-406H4.1	101928937
NEDD4	4734
FCHSD1	89848
SPSB4	92369
PAX8-AS1	654433
CTC-512J14.5	441089
REXO1L2P	100288527
SUPT3H	8464
PTPN4	5775
GOLGA2P5	55592
ATG2A	23130
PRNP	5621
RP11-680E19.1	101928535
NPAT	4863
NAV2-AS5	100874012
C19orf47	126526
NAV2-AS4	399876
LTV1	84946
TTTY9B	425057
TUSC3	7991
MIR4486	100616118
ZBBX	79740
CNTN2	6900
RP11-15H20.5	100132815
MIR1471	100302126
RP11-359E10.1	100126784
MIR4694	100616426
VTA1	51534
MIR562	693147
MIR4720	100616150
TRGC1	445347
WDR11	55717
ECEL1P2	347694
TRNT1	51095
SPECC1	92521
TMEM120A	83862
ERAL1	26284
PTCH2	8643
ANKRD40	91369
RP11-960L18.1	101928342
PRND	23627
SOX9	6662
EPS8L1	54869
HLA-B	3106
AFAP1L2	84632
DYNLT1	6993
TNNI2	7136
ENG	2022
YIF1A	10897
MIR616	693201
AL391005.1	387720
RP11-778J15.1	101929064
RN7SKP54	140453
RNY5	6090
MIR4452	100616463
MIR4653	100616117
FAM71B	153745
TCEANC	170082
CTXN1	404217
TCERG1L	256536
RASSF2	9770
FAM25C	100133093
DNAJC19	131118
AKR1C3	8644
IL7R	3575
TRPT1	83707
TAOK3	51347
RP11-182L21.6	642361
KCNIP4	80333
MIR5001	100847037
RPL34	6164
WDR90	197335
RP11-1379J22.2	101928445
MIR1237	100302280
RAB9A	9367
LATS1	9113
ACTR3BP2	440888
SLC39A11	201266
AP003774.5	101927738
CTD-2135D7.5	101927311
POTEKP	440915
WAC	51322
SPOCK3	50859
CTD-2135D7.4	101927348
EEF1A2	1917
NRN1L	123904
MIR5705	100847027
TIMM44	10469
ITSN1	6453
SLFNL1	200172
MARCH4	57574
DDX52	11056
THOC7	80145
MIR192	406967
MIR194-2	406970
B3GNT8	374907
RP11-65J21.3	100129781
ANKRD44	91526
TRAPPC2	6399
MIR193B	574455
MIR365A	100126355
SYTL3	94120
SNTB2	6645
UBE2MP1	606551
C3orf83	100129480
ARC	23237
HEATR5A	25938
RNY4	6086
PSKH1	5681
RNY3	6085
RNY1	6084
AKR1C4	1109
LUC7L3	51747
PPP2R2D	55844
RP11-536C10.7	642426
SLC22A20	440044
RP11-673E1.1	101927636
OSTC	646567
MOB3C	148932
UCN3	114131
RUNX2	860
TMEM81	388730
FBXW7	55294
RP4-800G7.2	155060
PDGFC	56034
MKRN2	23609
TMEM151A	256472
FKRP	79147
TUBAL3	79861
FDXR	2232
AGPAT1	10554
TMEM18	129787
SMARCAL1	50485
CRBN	51185
BTN1A1	696
CTB-113P19.1	101927096
ATP5SL	55101
CD248	57124
LRRC28	123355
HHIP-AS1	646576
RBBP5	5929
NFIB	4781
ART5	116969
MIR4304	100422931
UPF1	5976
PSCA	8000
CYB561	1534
PGRMC2	10424
PLD3	23646
MIR4264	100422888
RP11-395L14.4	101929886
SMIM5	643008
RP11-571M6.8	116986
RIN1	9610
RAD17	5884
TMTC1	83857
HMGB1	3146
NEAT1	693197
SMAD1-AS2	101927659
VWA9	81556
ESR1	2099
SNORA22	677807
MIR26A2	407016
VARSL	57176
ACSM4	341392
RP11-197N18.7	100507091
ATM	472
ATPAF1	64756
ZC2HC1B	153918
LY6K	54742
MALAT1	378938
CTB-12O2.1	101927115
CYP26C1	340665
RP11-22H5.2	101928446
CTC-459I6.1	102524628
CTD-3253I12.1	101928417
SSSCA1-AS1	254100
POLI	11201
LINC01095	100505545
MIR4690	100616292
SMCR8	140775
PRODH	5625
MIR4489	100616284
RANBP9	10048
CCL3L3	414062
MIR3182	100422853
GUCY2D	3000
HMGN4	10473
PPDPF	79144
ART1	417
SCMH1	22955
LINC00269	100996279
FAM138B	677784
HSCB	150274
CTNND2	1501
OFD1	8481
CKMT2-AS1	100131067
HOXA-AS3	100133311
MTRNR2L8	100463486
SPN	101929889
RNF141	50862
OVOL1-AS1	101927828
MIR676	100500887
NFE2	4778
CHRFAM7A	101930361
MIR548G	100313938
SCARNA5	677775
MBL1P	100288974
SCARNA6	677772
UPRT	139596
ACPL2	92370
CYP26A1	1592
METTL8	79828
hsa-mir-8072	102466877
PSG2	5670
AC012075.2	100507201
QPRT	101929880
MIR1302-3	100302128
MIR4799	100616246
GSKIP	51527
UBXN2A	165324
RP11-132A1.3	101927721
GLYATL1	100287413
RP11-132A1.4	101927746
LINC00174	285908
CD163L1	283316
PTK6	5753
WASH2P	100288778
LINC01007	100506527
ETNPPL	64850
STARD3	10948
TSPO2	222642
RAF1	5894
RP11-867G23.10	100505504
C1orf54	79630
ZNF16	7564
CTB-92J24.3	100505851
RP11-24I21.1	101927849
RP11-710E1.2	101929090
C16orf54	101929877
SMIM6	100130933
GHSR	2693
DNAJB3	100286922
SLC1A5	6510
CCDC117	150275
EIF2B3	8891
GRINA	2907
ABT1	29777
FOXP3	50943
C5orf63	401207
CHRNA10	57053
CCL4L1	388372
KDM4A	9682
HOXA10-AS	100874323
BNIP3	664
ZG16	653808
BRMS1	25855
NUDT22	84304
AC098817.5	1720
DSTYK	25778
STARD6	147323
SHMT1	102466733
LSP1	4046
HOXA11-AS	221883
ALOX15B	247
FAM126B	285172
RP11-10L7.1	101929118
AC010744.1	101928031
EFCAB14	9813
B3GNT2	10678
RP11-620J15.2	283387
PPP2R5B	5526
TNFSF10	8743
SFXN5	94097
TP53RK	112858
RNU6-33P	100873748
FAM13A-AS1	285512
RP11-505K9.1	729887
JAKMIP3	282973
AKR1CL1	340811
CTRL	1506
ABCC6P2	101927428
FAM111B	374393
RP11-124O11.1	101929445
CYFIP2	26999
MIR3179-1	100423006
AC084125.4	100287098
AK1	203
MIR5100	100847014
C18orf54	162681
MIR3670-1	100846994
LIFR	3977
MIR3180-1	100422956
EZR	7430
SUMF1	285362
EDAR	10913
PCCB	5096
RP11-958N24.1	101060429
PPP1R11	6992
USPL1	10208
ANKRD20A8P	440482
CTD-2517M14.5	101928953
PSG5	5673
CHST15	51363
HK1	3098
FRMPD2	101930006
RP11-67M1.1	644248
HAVCR1P1	100101266
SLC2A10	81031
KIF22	3835
PLEKHA2	59339
AMPH	273
RP11-73G16.1	100505685
LINC00662	148189
RP11-37B2.1	101929709
XBP1	7494
CTD-3074O7.5	101928069
OSBPL1A	114876
RP11-18H21.1	100996286
GLRB	2743
TMEM80	283232
MIR4285	100422858
FAM111A	63901
TEX38	374973
JADE1	79960
VEPH1	79674
DYNAP	284254
GNAT1	2779
SPACA6P-AS	102238594
RNF39	80352
MIR99B	407056
NDUFB2	4708
THEM6	51337
MEGF10	84466
RNF5	6048
APOBEC2	10930
BDNF-AS	497258
ATXN7	6314
MIR3163	100423029
AC091969.1	101927134
DNAJC4	3338
RP11-461L13.2	102191832
RAB27B	5874
SPACA6P	147650
MIR3140	100422896
ZDHHC21	340481
MIR4453	100616193
LYVE1	10894
ARHGAP21	57584
PSMB10	5699
SRMS	6725
GPR126	57211
LINC00534	100874052
GPR113	165082
B3GNT1	11041
NOS3	4846
SLC23A2	9962
NFYA	4800
PDZRN3-AS1	101927249
DOC2GP	390213
AB015752.3	101930237
LINC01030	101937451
ALOX5AP	241
MIR548O	100313829
TRIM31	11074
RP11-68L18.1	100506351
EYA2	2139
ZCCHC24	219654
PRR3	80742
RP11-508O18.1	101927346
FAM174A	345757
MIR1229	100302156
PPP1R3F	89801
MSL3P1	151507
SOX4	6659
RFX7	64864
LINC01087	101927994
FOXO6	100132074
CER1	9350
TMCC2	9911
GPM6B	2824
NCEH1	57552
NUP43	348995
SLC16A6	9120
MIR340	442908
DTX4	23220
GPHA2	170589
MEDAG	84935
ATF2	1386
AF186192.5	100996662
AK7	122481
RP11-363G15.2	101929210
EDN2	1907
CYP4B1	1580
AC010148.1	101927896
SLC29A2	3177
CDH9	1007
RP11-168E14.1	100507012
C1orf51	148523
AGAP1-IT1	100506749
TEX26	122046
RNU6-34P	100873749
ZNRF3	84133
GPR125	166647
C11orf85	283129
SP6	80320
STYXL1	51657
RP1-156L9.1	101928067
ARAP3	64411
ZNF385B	151126
TMEM254-AS1	219347
LCAT	3931
LOC440461	440461
DNAJC13	23317
RP11-451H23.3	100652782
TMEM87A	25963
MIR610	693195
FAM171B	165215
DLG3-AS1	100873930
C6orf99	100130967
OR2AE1	81392
MIR4491	100616330
TEX9	374618
NUAK2	81788
PLAGL1	5325
RP11-794P6.1	100132078
LINC00857	439990
SP2	6668
MIR34B	407041
MIR34C	407042
CTD-2311B13.5	101929948
CNBD1	168975
RP11-794P6.6	101928666
ZNF33B	7582
MIR5090	100847073
MSR1	4481
MIR4467	100616367
LINC00847	729678
ST6GALNAC6	30815
LRRN1	57633
AC105760.3	93463
PSMD6	9861
FREM1	158326
RP11-767I20.1	101927653
TALDO1	6888
MIR663B	100313824
THAP5	168451
TRIM40	135644
PPIHP1	10465
EIF5AL1	143244
RGPD8	729540
BMS1	101929959
C8orf33	65265
PPP1R12C	54776
C22orf31	25770
LUZP1	7798
SAP30BP	29115
CCK	885
AC006272.1	101928542
VEGFB	7423
CTC-429C10.2	101928571
RSPH3	83861
RHOT2	89941
HCCAT3	101669766
FAM201B	100132249
KLHL33	123103
HIVEP3	59269
CERS1	10715
SFTPA2	729238
SETMAR	6419
RP11-933H2.4	339874
NPAS4	266743
EPB41L4A	64097
RP11-356J5.12	100506870
KREMEN1	83999
MNS1	55329
ATP1B4	23439
HSPH1	10808
VAX2	25806
SERPINI2	5276
BATF2	116071
GEMIN8	54960
HTR1D	3352
TRIM10	10107
C20orf195	79025
MFSD2B	388931
KLHDC8A	55220
AC016909.1	101928185
RP11-65M17.3	101928823
MAPKAPK5	8550
SAP30L-AS1	386627
MRVI1	10335
CTC-338M12.2	102577426
RP11-488I20.3	283914
LYZL4	131375
RP11-65M17.1	387810
AC010890.1	101928161
COPZ1	22818
MIR1294	100302181
OSGEP	55644
AGER	177
ABCF1	23
RP11-629G13.1	101928847
ELAVL1	1994
PHOSPHO1	162466
TMEM230	29058
ZNF32-AS3	414201
SNX17	9784
TRIM4	89122
MRPS21	54460
NUP98	4928
SOX2	6657
MIR3141	100422950
ZNF32-AS1	414197
LBX2	85474
MIR1303	100302284
OAT	4942
ZNF32-AS2	414208
MIR643	693228
AC004941.3	101928733
MIR378H	100616306
CACNB4	785
FKBP2	2286
AC096574.4	101927958
DCAF4L2	138009
GLRA2	2742
C19orf69	100170765
HOTTIP	100316868
CDH6	1004
HECTD3	79654
ARL2	402
MRPL11	65003
HELZ2	85441
LINC01107	151171
PKD1P6	339044
MIR3679	100500878
DGCR2	9993
PCGF1	84759
CEACAM21	90273
MIR4638	100616342
PPP1R2P3	153743
NUDT16P1	152195
GRAMD1C	54762
HNRNPR	10236
MMP16	4325
AC114788.2	401039
SNORD96A	619571
CCL25	6370
DDX11L2	84771
GS1-124K5.4	100289098
CCNT2-AS1	100129961
SNORD95	619570
EMID1	129080
MIR3908	100500909
GAGE10	643832
hsa-mir-3180-4	100500852
DCAF17	80067
MIR4297	100422873
ATP11B	23200
TAGAP	117289
GAGE12J	100132399
CTAGE7P	119437
LEMD1	93273
GUCA2B	2981
C2orf44	80304
GAGE13	645051
ATP6V1B1	525
TMEM17	200728
MIR378C	100422867
GAGE2E	100101629
TCERG1L-AS1	101927489
TRIM52-AS1	100507602
GNAI2	2771
SPATC1	375686
YIPF3	25844
GAGE12I	26748
FLNA	2316
RP11-80F22.15	100130700
CYP4A11	284541
IPO8	10526
MIR5590	100847069
EXOSC4	54512
GAGE2C	645037
RP11-996F15.2	100506606
ACSF2	80221
VIPR1	7433
CTD-2184C24.2	101927702
GUCA2A	2980
MEF2A	4205
AC005616.1	101927210
BMPR2	659
MIR128-1	406915
GPAT2	150763
CTD-2568P8.1	101927729
PDDC1	347862
AC011893.3	100507600
FAM86DP	692099
PPP1R14B	26472
TTTY14	83869
SNTG2	54221
SSTR2	6752
ST6GALNAC4	27090
ST8SIA4	7903
CCDC68	80323
GAGE12C	729428
JAZF1-AS1	100128081
MIR548P	100302288
ZDHHC15	158866
INGX	27160
PELI3	246330
GPAA1	8733
MMRN2	79812
CEACAM4	1089
FGF20	26281
AC093391.2	101928243
FUNDC2P2	388965
CHST12	55501
FKBP1B	2281
SH3RF3	344558
MPEG1	219972
OR14J1	442191
OFCC1	266553
OR5AN1	390195
SCARNA18	677765
SLC24A1	9187
FANCB	2187
OR5A2	219981
ZNF280D	145783
LINC00492	100861468
OR5A1	219982
CAPSL	133690
OR4D6	219983
AC138035.2	101930209
ANXA10	11199
